Date,open,high,low,close,adj close,volume
2017-01-23,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-01-24,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-01-25,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-01-26,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-01-27,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-01-30,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-01-31,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-01,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-02,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-03,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-06,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-07,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-08,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-09,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-10,105.37999725341797,105.37999725341797,105.37999725341797,105.37999725341797,92.76546478271484,0
2017-02-13,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,200
2017-02-14,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-15,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-16,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-17,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-21,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-22,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-23,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-24,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-27,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-02-28,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-01,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-02,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-03,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-06,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-07,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-08,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-09,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-10,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-13,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-14,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-15,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-16,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-17,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-20,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-21,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-22,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-23,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-24,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-27,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-28,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-29,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-30,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-03-31,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-03,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-04,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-05,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-06,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-07,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-10,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-11,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-12,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-13,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-17,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-18,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-19,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-20,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-21,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-24,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-25,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-26,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-27,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-04-28,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-01,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-02,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-03,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-04,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-05,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-08,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-09,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-10,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-11,105.41000366210938,105.41000366210938,105.41000366210938,105.41000366210938,92.79190826416016,0
2017-05-12,105.5199966430664,105.5199966430664,105.5199966430664,105.5199966430664,92.88873291015625,100
2017-05-15,105.5199966430664,105.5199966430664,105.5199966430664,105.5199966430664,92.88873291015625,500
2017-05-16,105.5199966430664,105.5199966430664,105.51399993896484,105.51399993896484,92.8834228515625,1100
2017-05-17,105.54000091552734,105.54000091552734,105.53399658203125,105.53399658203125,92.90100860595703,5000
2017-05-18,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-19,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-22,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-23,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-24,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-25,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-26,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-30,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-05-31,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-06-01,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-06-02,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-06-05,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-06-06,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-06-07,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
2017-06-08,105.53399658203125,105.53399658203125,105.53399658203125,105.53399658203125,92.90100860595703,0
