Date,open,high,low,close,adj close,volume
2023-04-24,100.12000274658203,100.16000366210938,100.11000061035156,100.16000366210938,97.13984680175781,1200
2023-04-25,100.98100280761719,100.98100280761719,100.98100280761719,100.98100280761719,97.93608093261719,100
2023-04-26,100.58999633789062,100.68699645996094,100.58999633789062,100.68699645996094,97.65096282958984,9300
2023-04-27,100.14099884033203,100.14099884033203,100.14099884033203,100.14099884033203,97.12142181396484,100
2023-04-28,100.64700317382812,100.64700317382812,100.64700317382812,100.64700317382812,97.61216735839844,0
2023-05-01,99.79299926757812,99.79299926757812,99.79299926757812,99.79299926757812,96.8917236328125,100
2023-05-02,99.79299926757812,99.79299926757812,99.79299926757812,99.79299926757812,96.8917236328125,0
2023-05-03,101.32099914550781,101.32099914550781,101.32099914550781,101.32099914550781,98.37531280517578,100
2023-05-04,101.63999938964844,101.66999816894531,101.43099975585938,101.43099975585938,98.48210906982422,2300
2023-05-05,100.93499755859375,100.93499755859375,100.93499755859375,100.93499755859375,98.00052642822266,100
2023-05-08,100.552001953125,100.552001953125,100.552001953125,100.552001953125,97.62867736816406,0
2023-05-09,100.54000091552734,100.54000091552734,100.47599792480469,100.47599792480469,97.55487060546875,900
2023-05-10,101.06999969482422,101.06999969482422,101.05000305175781,101.06099700927734,98.12285614013672,300
2023-05-11,101.3499984741211,101.37000274658203,101.25700378417969,101.25700378417969,98.31317138671875,200
2023-05-12,100.86000061035156,100.91999816894531,100.80999755859375,100.80999755859375,97.87916564941406,2200
2023-05-15,100.6500015258789,100.72000122070312,100.63999938964844,100.72000122070312,97.79178619384766,6400
2023-05-16,100.41000366210938,100.4729995727539,100.33999633789062,100.4729995727539,97.55195617675781,3300
2023-05-17,100.37000274658203,100.37000274658203,100.17500305175781,100.17500305175781,97.26263427734375,200
2023-05-18,99.83999633789062,99.83999633789062,99.6969985961914,99.6969985961914,96.79852294921875,3400
2023-05-19,99.7300033569336,99.7300033569336,99.38500213623047,99.38500213623047,96.49561309814453,300
2023-05-22,99.37899780273438,99.37899780273438,99.3270034790039,99.3270034790039,96.43929290771484,900
2023-05-23,99.43499755859375,99.43499755859375,99.43499755859375,99.43499755859375,96.54412841796875,0
2023-05-24,99.22599792480469,99.22599792480469,99.22599792480469,99.22599792480469,96.34121704101562,0
2023-05-25,98.63200378417969,98.63200378417969,98.63200378417969,98.63200378417969,95.76448822021484,0
2023-05-26,98.63899993896484,98.63899993896484,98.63899993896484,98.63899993896484,95.77128601074219,0
2023-05-30,99.25299835205078,99.25299835205078,99.25299835205078,99.25299835205078,96.36743927001953,100
2023-05-31,99.61399841308594,99.61399841308594,99.61399841308594,99.61399841308594,96.71793365478516,100
2023-06-01,99.46399688720703,99.46399688720703,99.46399688720703,99.46399688720703,96.87670135498047,100
2023-06-02,98.83499908447266,98.83499908447266,98.83499908447266,98.83499908447266,96.2640609741211,100
2023-06-05,98.87999725341797,98.87999725341797,98.87999725341797,98.87999725341797,96.30787658691406,100
2023-06-06,98.83999633789062,98.83999633789062,98.83999633789062,98.83999633789062,96.26892852783203,100
2023-06-07,98.40599822998047,98.40599822998047,98.40599822998047,98.40599822998047,95.84622192382812,100
2023-06-08,98.86799621582031,98.86799621582031,98.86799621582031,98.86799621582031,96.29619598388672,100
2023-06-09,98.552001953125,98.552001953125,98.552001953125,98.552001953125,95.9884262084961,0
2023-06-12,98.69000244140625,98.69000244140625,98.69000244140625,98.69000244140625,96.12283325195312,100
2023-06-13,98.16200256347656,98.16200256347656,98.16200256347656,98.16200256347656,95.60855865478516,100
2023-06-14,98.29000091552734,98.29000091552734,98.22000122070312,98.22000122070312,95.66506958007812,2000
2023-06-15,98.73999786376953,98.73999786376953,98.73999786376953,98.73999786376953,96.1715316772461,0
2023-06-16,98.38899993896484,98.39199829101562,98.38899993896484,98.39199829101562,95.83258819580078,1000
2023-06-20,98.58899688720703,98.58899688720703,98.58899688720703,98.58899688720703,96.02444458007812,100
2023-06-21,98.35700225830078,98.59300231933594,98.35700225830078,98.59300231933594,96.02835845947266,800
2023-06-22,98.45999908447266,98.45999908447266,98.2239990234375,98.2239990234375,95.66895294189453,800
2023-06-23,98.47799682617188,98.47799682617188,98.47799682617188,98.47799682617188,95.91634368896484,0
2023-06-26,98.65499877929688,98.65499877929688,98.65499877929688,98.65499877929688,96.0887451171875,100
2023-06-27,98.33899688720703,98.33899688720703,98.33899688720703,98.33899688720703,95.78096008300781,100
2023-06-28,98.63999938964844,98.63999938964844,98.63999938964844,98.63999938964844,96.07412719726562,0
2023-06-29,97.91000366210938,97.94499969482422,97.91000366210938,97.94499969482422,95.39720916748047,800
2023-06-30,97.99800109863281,97.99800109863281,97.99800109863281,97.99800109863281,95.4488296508789,100
2023-07-03,97.4540023803711,97.4540023803711,97.4540023803711,97.4540023803711,95.21238708496094,100
2023-07-05,97.13500213623047,97.13500213623047,97.13500213623047,97.13500213623047,94.90072631835938,0
2023-07-06,96.60700225830078,96.60700225830078,96.60700225830078,96.60700225830078,94.38487243652344,100
2023-07-07,96.63800048828125,96.63800048828125,96.63800048828125,96.63800048828125,94.41516876220703,100
2023-07-10,97.07099914550781,97.07099914550781,97.07099914550781,97.07099914550781,94.83819580078125,100
2023-07-11,97.1449966430664,97.1449966430664,97.1449966430664,97.1449966430664,94.9104995727539,100
2023-07-12,97.91200256347656,97.91200256347656,97.91200256347656,97.91200256347656,95.65986633300781,0
